indicator_id,indicator_type,indicator_value,threat_name,threat_actor,confidence,severity
IOC08388,Email Address,bclark@example.net,Trojan,Threat Group Charlie,Medium,High
IOC08389,URL,https://douglas.com/wp-content/appregister.htm,Spyware,Threat Group Bravo,Medium,Medium
IOC08390,URL,http://www.hunter-castillo.com/tag/postslogin.html,Backdoor,Organized Crime Syndicate,Medium,Medium
IOC08391,Domain,kaufman.com,Botnet,Script Kiddie,Medium,Low
IOC08392,Domain,pope-adams.com,Keylogger,Threat Group Charlie,High,Medium
IOC08393,Email Address,mullenkatie@example.net,Ransomware,Threat Group Alpha,Low,Medium
IOC08394,File Hash (SHA256),3588412698b8dc152b82f8acc849d7c13b548b4f4c21f23ca50585bcab2d1b7c,Backdoor,Anonymous Group,Low,Medium
IOC08395,Email Address,cochrandawn@example.net,Botnet,Hacktivist Collective,Medium,Critical
IOC08396,IP Address,120.35.162.49,Keylogger,Nation-State Actor (Unattributed),Low,Critical
IOC08397,File Hash (SHA256),94e19b93eefcc52550c1da72cb03d10c5ca90ea3f76cd6adabc0f9b2a0f401b2,Spyware,Threat Group Alpha,Medium,High
IOC08398,IP Address,98.108.235.50,Brute Force,Nation-State Actor (Unattributed),High,Medium
IOC08399,IP Address,126.75.94.142,Rootkit,Nation-State Actor (Unattributed),Medium,Medium
IOC08400,IP Address,120.106.127.67,Malware,Insider Threat,Low,High
IOC08401,Domain,vargas-miller.biz,SQL Injection Campaign,Nation-State Actor (Unattributed),Medium,High
IOC08402,URL,http://zavala.com/listfaq.php,Spyware,Anonymous Group,High,Medium
IOC08403,URL,http://clark.biz/blog/tagpost.php,Phishing,Organized Crime Syndicate,Low,Low
IOC08404,IP Address,184.27.17.2,SQL Injection Campaign,Insider Threat,High,Low
IOC08405,URL,https://smith.info/categories/categoryterms.htm,Malware,Organized Crime Syndicate,Low,Medium
IOC08406,Domain,fischer.biz,Botnet,Script Kiddie,Low,High
IOC08407,IP Address,217.77.75.43,Phishing,Unknown,High,Medium
IOC08408,Domain,lewis-ferguson.com,Cryptojacking,Organized Crime Syndicate,Medium,High
IOC08409,URL,http://king-miller.net/explore/tagsterms.html,DDoS,Organized Crime Syndicate,High,Low
IOC08410,Email Address,jamesjackson@example.net,Adware,Unknown,Low,Critical
IOC08411,URL,https://www.hunt.info/tag/tags/mainauthor.html,Adware,Threat Group Charlie,Medium,Medium
IOC08412,IP Address,156.251.237.133,SQL Injection Campaign,Insider Threat,Medium,Medium
IOC08413,File Hash (SHA256),5041a3bb2319af1d424b708ce07de8a9c1972e2a88d979680e73234a71facce4,Keylogger,Hacktivist Collective,Low,Low
IOC08414,Domain,miranda.info,Rootkit,Nation-State Actor (Unattributed),High,Medium
IOC08415,File Hash (SHA256),9090bba2b37f119297031fd24418eaa7dca8d23d2c49a1d5626ed8a17a617376,Keylogger,Unknown,High,Critical
IOC08416,File Hash (SHA256),d48733f37aa8544962ac193d8a3412d98dfdee1c713479dea28482593d95b471,Ransomware,Hacktivist Collective,Low,Critical
IOC08417,URL,https://gonzalez-lin.info/blogindex.asp,Backdoor,Insider Threat,Medium,Critical
IOC08418,URL,https://www.gregory.biz/app/exploreabout.html,Phishing,Script Kiddie,High,Medium
IOC08419,File Hash (SHA256),dba4b1aae815d8257436e6bd783101138e7b91c7eb90ec5ecbc752f12b204d43,Botnet,Anonymous Group,Medium,Medium
IOC08420,File Hash (SHA256),84f049cf51f75f0b6684bb2aa75d7348c0f8417f41148f707c7809e1e9107ac9,Backdoor,Insider Threat,Medium,High
IOC08421,File Hash (SHA256),a51719d399de45dcf0d1cfa3accf8b4a05df2783bf3e0b752d28e1d77d202e15,Backdoor,Threat Group Charlie,Low,Medium
IOC08422,File Hash (SHA256),dfd0f7bfad350fcf383fe7e3e5f86f51b0535d18d2be4021c7a6302972bdd6bd,Botnet,Insider Threat,Low,Medium
IOC08423,Domain,johnson-wood.org,SQL Injection Campaign,Anonymous Group,Medium,High
IOC08424,File Hash (SHA256),1bbd649be5993219286ad7d6e7882fcb1143f004453f4c9788ff4fe6e3a17615,Keylogger,Nation-State Actor (Unattributed),Medium,Critical
IOC08425,Domain,hall.info,Trojan,Threat Group Bravo,Medium,High
IOC08426,Email Address,ann60@example.org,Worm,Hacktivist Collective,Medium,Medium
IOC08427,Domain,oneal.com,Worm,Organized Crime Syndicate,Medium,Low
IOC08428,File Hash (SHA256),8bca6b7f95ec64283c74ea9afae31e22317042c7fccb51afbf228841aef57179,DDoS,Script Kiddie,High,Medium
IOC08429,Email Address,megan14@example.net,Spyware,Threat Group Bravo,Low,Medium
IOC08430,File Hash (SHA256),6b80c1df3c86a6583a612cd7c538d11b8901f7a6e3c835435d4063fde1aec28a,Cryptojacking,Threat Group Bravo,Low,High
IOC08431,Email Address,tonyamorris@example.net,DDoS,Script Kiddie,High,Low
IOC08432,URL,http://www.hall-henderson.net/categoriesindex.php,SQL Injection Campaign,Threat Group Bravo,High,Critical
IOC08433,Domain,williams-anderson.com,DDoS,Organized Crime Syndicate,High,Critical
IOC08434,URL,https://blanchard.com/tags/mainhome.htm,Phishing,Anonymous Group,Low,Medium
IOC08435,Domain,garrison.com,Rootkit,Script Kiddie,High,Medium
IOC08436,Email Address,gregorygreen@example.net,DDoS,Insider Threat,Low,Critical
IOC08437,IP Address,18.190.119.40,Botnet,Threat Group Charlie,Medium,High
IOC08438,Domain,schultz.org,Keylogger,Insider Threat,Medium,High
IOC08439,URL,http://www.patterson-gray.net/search/categorymain.html,SQL Injection Campaign,Threat Group Charlie,Low,Medium
IOC08440,Email Address,dylan45@example.net,SQL Injection Campaign,Threat Group Alpha,Low,Critical
IOC08441,File Hash (SHA256),5231a7b8fc66d3f72ebbc0607857eba903ec710e63dd896b1ec406adcc7977eb,Botnet,Nation-State Actor (Unattributed),High,High
IOC08442,IP Address,121.8.174.15,Trojan,Script Kiddie,Low,Critical
IOC08443,File Hash (SHA256),ae5bca952f0742770c7d420d0bb95932814f63f78a4df6d232d80eaaffe95937,Backdoor,Insider Threat,Low,Medium
IOC08444,Email Address,rodrigueztaylor@example.net,Phishing,Anonymous Group,High,Medium
IOC08445,File Hash (SHA256),5270bdd465c769c9a6460def658999298ee98ef33e677791c67b029792b1c67d,Phishing,Anonymous Group,Low,Medium
IOC08446,URL,https://hamilton.com/posts/list/appindex.php,Spyware,Unknown,Low,Low
IOC08447,File Hash (SHA256),d68694d23e7ce0d1ceb16e0b1052e943be34c601c83a13d087bef62d8e39e770,Cryptojacking,Script Kiddie,Low,High
IOC08448,Email Address,jodymerritt@example.net,Rootkit,Insider Threat,High,Critical
IOC08449,Domain,velasquez-johnson.com,Phishing,Script Kiddie,Medium,Medium
IOC08450,Domain,montoya.net,Worm,Script Kiddie,Medium,Low
IOC08451,Domain,gonzales-flynn.org,Brute Force,Unknown,High,High
IOC08452,File Hash (SHA256),aa27b86dddf2ec81cc35a9cb24be9137fe3af40f7035bf3517294f0392628dd8,DDoS,Hacktivist Collective,Low,Low
IOC08453,Domain,paul.com,Trojan,Threat Group Alpha,Medium,High
IOC08454,IP Address,114.234.233.137,Cryptojacking,Threat Group Charlie,Low,Medium
IOC08455,Domain,williams-smith.net,DDoS,Anonymous Group,Low,Medium
IOC08456,Email Address,justinsmith@example.com,Worm,Insider Threat,Medium,High
IOC08457,File Hash (SHA256),41646d09910330fe7e3f657233684c702a9d41c05172d03b1fa0a9155a26d363,Botnet,Threat Group Charlie,Low,Medium
IOC08458,Domain,miller-ross.com,Worm,Threat Group Bravo,Medium,High
IOC08459,URL,https://foster-malone.com/app/category/tagprivacy.php,Rootkit,Unknown,Low,Low
IOC08460,Email Address,bakerlawrence@example.net,Backdoor,Threat Group Charlie,Low,Medium
IOC08461,IP Address,39.90.5.63,Brute Force,Threat Group Alpha,Low,High
IOC08462,URL,http://www.mack.com/explore/tagslogin.htm,Botnet,Anonymous Group,Low,High
IOC08463,URL,https://www.oliver-page.com/mainabout.html,DDoS,Threat Group Alpha,Medium,High
IOC08464,URL,https://petty.com/categories/blog/tagsabout.asp,Backdoor,Nation-State Actor (Unattributed),Medium,High
IOC08465,IP Address,203.40.49.84,Trojan,Organized Crime Syndicate,Medium,Medium
IOC08466,Email Address,rebeccafrank@example.org,Botnet,Script Kiddie,Low,Medium
IOC08467,Email Address,cadams@example.org,Botnet,Threat Group Bravo,High,Low
IOC08468,Domain,jones-clark.com,Phishing,Threat Group Charlie,Medium,High
IOC08469,File Hash (SHA256),b6f5ae91d41f74c0a8452c3df957cee527ca36108f50ec0d5b83709470c756a1,Malware,Organized Crime Syndicate,Low,High
IOC08470,URL,http://www.foley.com/listhome.htm,Brute Force,Organized Crime Syndicate,High,Low
IOC08471,Email Address,daveray@example.net,Backdoor,Hacktivist Collective,Medium,Critical
IOC08472,File Hash (SHA256),8a1f17322bbb31dcab02b16b3210600f8da6d6e11fad8681af4cdbb7ab718821,Worm,Nation-State Actor (Unattributed),High,Low
IOC08473,IP Address,173.221.80.217,Phishing,Anonymous Group,High,Medium
IOC08474,File Hash (SHA256),756710ae1ee3a6164e0a622798d9a5f86714e06e5a4599b519cd236ff8999d04,Trojan,Nation-State Actor (Unattributed),Medium,High
IOC08475,Domain,waller.com,Adware,Threat Group Bravo,Medium,Low
IOC08476,IP Address,94.108.233.5,Phishing,Threat Group Bravo,Low,Low
IOC08477,Domain,miranda.biz,Cryptojacking,Hacktivist Collective,High,Critical
IOC08478,Email Address,tayloralexandra@example.com,Spyware,Threat Group Charlie,Low,High
IOC08479,Domain,barnes.biz,Spyware,Threat Group Alpha,Low,Low
IOC08480,URL,http://www.leach.com/posts/blogfaq.php,Cryptojacking,Script Kiddie,Medium,High
IOC08481,File Hash (SHA256),1925dc104e47d30c528c4329633d262280e64957e9d75b57dd3507f8a1c3989a,Brute Force,Script Kiddie,High,Medium
IOC08482,Domain,stuart.com,Malware,Nation-State Actor (Unattributed),High,Medium
IOC08483,Email Address,weaverclifford@example.com,Phishing,Threat Group Charlie,Medium,Medium
IOC08484,Domain,lopez-perez.com,Ransomware,Threat Group Alpha,High,Critical
IOC08485,IP Address,199.174.33.255,Ransomware,Threat Group Alpha,Low,Low
IOC08486,Domain,yang-martin.info,SQL Injection Campaign,Threat Group Bravo,Low,Medium
IOC08487,Domain,smith-avery.com,Brute Force,Anonymous Group,High,Low
IOC08488,IP Address,207.122.85.167,Phishing,Anonymous Group,Low,Low
IOC08489,URL,http://www.mercer-crawford.com/search/app/blogprivacy.asp,Ransomware,Anonymous Group,Medium,High
IOC08490,Email Address,phillipskathy@example.com,Trojan,Organized Crime Syndicate,Low,High
IOC08491,Email Address,charles78@example.org,Backdoor,Script Kiddie,Medium,Low
IOC08492,IP Address,94.35.67.239,SQL Injection Campaign,Anonymous Group,Low,Critical
IOC08493,Domain,walsh-bauer.com,Backdoor,Threat Group Alpha,Medium,Medium
IOC08494,File Hash (SHA256),91f0e31a41493ed242eede81dcc5de25e133d4c3f3900f319c6ddb960fee3858,Adware,Organized Crime Syndicate,High,Medium
IOC08495,URL,http://gomez-taylor.com/tags/categories/categoriesfaq.html,Malware,Unknown,Low,High
IOC08496,File Hash (SHA256),928f3e0a2d16312104c0ebdd936563136deb51c6eb6d899b15f4d7efa6c8b501,Backdoor,Unknown,Medium,Low
IOC08497,Domain,abbott.biz,Ransomware,Nation-State Actor (Unattributed),Medium,Medium
IOC08498,IP Address,213.112.182.30,Phishing,Insider Threat,High,Low
IOC08499,File Hash (SHA256),fc9b67984eb866051f6ef9cf1e711d09e90041520573364c1ab39191575ee8b3,SQL Injection Campaign,Organized Crime Syndicate,High,High
IOC08500,URL,http://rivera.com/postslogin.htm,Trojan,Anonymous Group,Low,Medium
IOC08501,URL,http://www.boyd.com/listfaq.html,Trojan,Unknown,Low,Low
IOC08502,Email Address,greenwilliam@example.com,Keylogger,Insider Threat,Medium,Medium
IOC08503,URL,http://www.holland-johnson.biz/main/tag/bloghomepage.php,Ransomware,Threat Group Bravo,Medium,High
IOC08504,Email Address,pmurphy@example.org,Cryptojacking,Script Kiddie,High,High
IOC08505,File Hash (SHA256),c831e8f1b7f05ef9e6d8c729a0aa30a2bf7a7dbd93aefba9c483da8a50e74c08,Malware,Insider Threat,Low,Medium
IOC08506,URL,http://fitzgerald-jennings.net/tags/tagpost.php,Botnet,Threat Group Alpha,Low,Medium
IOC08507,IP Address,8.103.77.164,Malware,Script Kiddie,High,Medium
IOC08508,Email Address,mendozadavid@example.org,SQL Injection Campaign,Organized Crime Syndicate,High,Medium
IOC08509,Email Address,wesleyclements@example.com,Keylogger,Unknown,Medium,Medium
IOC08510,IP Address,205.142.179.239,Backdoor,Organized Crime Syndicate,Medium,High
IOC08511,IP Address,111.173.192.186,Ransomware,Nation-State Actor (Unattributed),High,High
IOC08512,Domain,schneider-miller.com,Keylogger,Hacktivist Collective,Low,High
IOC08513,Email Address,karla52@example.net,Keylogger,Threat Group Bravo,Low,Critical
IOC08514,URL,http://www.miller-dixon.com/wp-content/wp-content/categorieshome.html,Spyware,Anonymous Group,Low,Medium
IOC08515,IP Address,34.163.49.178,Ransomware,Threat Group Bravo,High,Medium
IOC08516,URL,http://www.english.com/explore/tagfaq.jsp,Worm,Threat Group Alpha,High,Medium
IOC08517,Domain,duarte-gillespie.org,SQL Injection Campaign,Insider Threat,Medium,High
IOC08518,File Hash (SHA256),597c860d0f248752833f71a4fe1a97ce2c0a78fbe2869039544aa75549e32f7a,Backdoor,Unknown,Medium,Medium
IOC08519,URL,http://johnson.com/wp-content/appprivacy.php,Worm,Threat Group Bravo,Medium,Critical
IOC08520,URL,https://kim-miller.com/explore/postshomepage.php,Botnet,Threat Group Alpha,Low,Medium
IOC08521,Email Address,ethomas@example.com,Ransomware,Insider Threat,Low,Critical
IOC08522,Domain,foley-peters.com,Ransomware,Threat Group Alpha,High,High
IOC08523,Domain,horn.info,Ransomware,Script Kiddie,Medium,Medium
IOC08524,File Hash (SHA256),f8532d8494eb2d1ec10f047f7abc3db2aa0c1985ee4c7ee68e316790d42a1724,Spyware,Unknown,Low,Critical
IOC08525,URL,http://newton.com/blog/posts/listmain.php,Ransomware,Threat Group Alpha,Medium,High
IOC08526,File Hash (SHA256),367d0bc2267695c012616a25e95f945d3ec987b09bdb11845a46e217288b736d,SQL Injection Campaign,Nation-State Actor (Unattributed),Low,Medium
IOC08527,Domain,bowman.org,Botnet,Unknown,Low,Medium
IOC08528,File Hash (SHA256),43e0b16ba35123efd08045edf2b76697bd0aa4de1a461747e794b376b0d98a5b,Spyware,Threat Group Bravo,Medium,Medium
IOC08529,Email Address,jeffreyclarke@example.net,Keylogger,Nation-State Actor (Unattributed),Medium,Medium
IOC08530,URL,https://www.welch.info/main/categoriesterms.jsp,Malware,Threat Group Charlie,Medium,Medium
IOC08531,URL,http://pierce.com/tagpost.php,Cryptojacking,Anonymous Group,Medium,Medium
IOC08532,Email Address,edward07@example.net,Cryptojacking,Insider Threat,High,High
IOC08533,URL,https://www.hodges.com/tagindex.html,Malware,Hacktivist Collective,High,Medium
IOC08534,File Hash (SHA256),c5b4968095e1167e8575a5b1859b000533c0aeb7cf10866d01ca8c3b2097eca1,Spyware,Threat Group Bravo,Medium,Low
IOC08535,IP Address,48.184.23.199,Trojan,Unknown,Low,Critical
IOC08536,Domain,wolfe.com,Botnet,Organized Crime Syndicate,High,Medium
IOC08537,Domain,wood-bush.com,Rootkit,Insider Threat,Low,High
IOC08538,Email Address,imay@example.com,Backdoor,Unknown,Medium,Low
IOC08539,Email Address,imolina@example.org,Phishing,Nation-State Actor (Unattributed),High,High
IOC08540,Domain,holmes-hancock.com,Cryptojacking,Threat Group Alpha,Medium,Critical
IOC08541,Email Address,ortiztammy@example.com,SQL Injection Campaign,Nation-State Actor (Unattributed),High,Critical
IOC08542,File Hash (SHA256),5c86a4af97e47f3beeca3a02860b3f1787c676f689164c3fa300749b281f8fbc,Worm,Insider Threat,Medium,High
IOC08543,Email Address,nturner@example.com,Trojan,Unknown,Low,Medium
IOC08544,Email Address,garciajessica@example.net,Malware,Hacktivist Collective,High,Medium
IOC08545,IP Address,211.217.39.139,SQL Injection Campaign,Threat Group Charlie,Low,Critical
IOC08546,URL,http://baldwin.net/explore/categorymain.jsp,Rootkit,Threat Group Bravo,Low,Medium
IOC08547,URL,http://www.mcguire-ray.com/listprivacy.html,Botnet,Script Kiddie,Medium,Low
IOC08548,Email Address,matthewshields@example.org,Cryptojacking,Threat Group Bravo,Low,Low
IOC08549,File Hash (SHA256),4f5f7c31bc2bb641e476dc0df208ec3cb5718419af2ce90fd158e7c53dfd8dd9,Backdoor,Nation-State Actor (Unattributed),High,Low
IOC08550,File Hash (SHA256),eadcf32f09b60e484eb7818e482b30bb204675b7dd59d0bf73527f01779ffa54,Brute Force,Threat Group Alpha,High,Low
IOC08551,IP Address,153.62.174.152,DDoS,Anonymous Group,Medium,Medium
IOC08552,File Hash (SHA256),81d6dc1dd4ab329dbfc4aaa63fbad2938f7702ea94833c57b200c475b191764d,Keylogger,Nation-State Actor (Unattributed),High,Medium
IOC08553,URL,https://www.pierce-rowe.com/search/search/blogfaq.asp,DDoS,Unknown,Medium,Medium
IOC08554,Domain,williams-page.com,SQL Injection Campaign,Unknown,Low,High
IOC08555,File Hash (SHA256),037b918c0efc0dfade2e2229c98d3668c1b175c111c4cb8d69d9730f3f1899d3,Cryptojacking,Hacktivist Collective,Low,Medium
IOC08556,File Hash (SHA256),365dbaa0ce8e2d1d817d16c6345ab10ae348a1b0bf404c027557e9e594f1e9c1,Ransomware,Unknown,Low,Critical
IOC08557,File Hash (SHA256),b5f2da019a59eec5d9a8202c3fe5cf6a622b1caa973615564ea8dc4572fc6afb,Spyware,Threat Group Charlie,Medium,Medium
IOC08558,Domain,barber.info,Rootkit,Script Kiddie,Low,High
IOC08559,URL,http://oliver.com/search/tagpost.php,Worm,Threat Group Alpha,Low,High
IOC08560,File Hash (SHA256),29e6b04f9f2b19bdb5f3f73592c6d85a59d31fc41488954554f3271071f59bd5,Trojan,Threat Group Charlie,High,Low
IOC08561,File Hash (SHA256),b98b68167f332604d7479d0bc662adc2c3dff0f9f194716905486a4a9037df29,Cryptojacking,Threat Group Bravo,High,High
IOC08562,Domain,shah.info,Backdoor,Organized Crime Syndicate,Medium,Medium
IOC08563,IP Address,23.202.33.110,Malware,Anonymous Group,Low,Medium
IOC08564,Domain,wood.org,Botnet,Unknown,High,Low
IOC08565,File Hash (SHA256),6f38f01564d0d0dea9e327440c80e18c0dacfa1524d889d89f6f069556a57b79,Rootkit,Insider Threat,Medium,High
IOC08566,File Hash (SHA256),e95d073c2dc69a30270ab8922e9e08173ef003f59c330f7ac45bccffb1a2a717,Brute Force,Insider Threat,Medium,Critical
IOC08567,Domain,nunez-livingston.com,Botnet,Threat Group Bravo,High,Medium
IOC08568,Email Address,terrenceharris@example.org,Adware,Nation-State Actor (Unattributed),Low,Medium
IOC08569,Email Address,jonesdawn@example.org,Brute Force,Insider Threat,Low,High
IOC08570,URL,https://harrison.net/main/list/listterms.html,Keylogger,Anonymous Group,Medium,Medium
IOC08571,URL,http://hendrix-king.com/search/category/applogin.asp,Backdoor,Threat Group Charlie,Medium,Low
IOC08572,Email Address,sierraingram@example.org,Ransomware,Nation-State Actor (Unattributed),Medium,Critical
IOC08573,File Hash (SHA256),babc0206278016a37b2a76760edba85e254766623b7664f15e5bd5e9f0cc22c6,Worm,Threat Group Charlie,Medium,Low
IOC08574,File Hash (SHA256),a69927bc92cee7594e58f3c46eb2b95823d239d58ca3c1e9d14b360e0a160a76,Worm,Insider Threat,Low,High
IOC08575,Email Address,onelson@example.org,DDoS,Threat Group Alpha,Medium,Low
IOC08576,IP Address,32.177.197.248,Keylogger,Insider Threat,Medium,High
IOC08577,IP Address,98.254.233.131,Rootkit,Unknown,Low,High
IOC08578,IP Address,168.6.38.65,DDoS,Threat Group Bravo,High,Low
IOC08579,Domain,soto-martinez.org,Malware,Organized Crime Syndicate,Medium,High
IOC08580,IP Address,162.62.143.135,Keylogger,Threat Group Bravo,Medium,Medium
IOC08581,IP Address,197.7.59.253,Botnet,Threat Group Bravo,Low,Medium
IOC08582,Email Address,christopher59@example.org,Botnet,Threat Group Bravo,Medium,High
IOC08583,IP Address,76.52.113.227,Cryptojacking,Organized Crime Syndicate,Medium,Low
IOC08584,Email Address,bauerkeith@example.org,Rootkit,Threat Group Charlie,Low,Low
IOC08585,Domain,liu.info,Botnet,Script Kiddie,High,High
IOC08586,IP Address,38.49.45.109,Trojan,Insider Threat,High,High
IOC08587,IP Address,177.237.24.105,Keylogger,Organized Crime Syndicate,Low,High
IOC08588,Domain,butler-hall.com,Brute Force,Nation-State Actor (Unattributed),Medium,Medium
IOC08589,Email Address,chelsea23@example.net,Adware,Hacktivist Collective,Low,Medium
IOC08590,URL,http://edwards.com/listhome.htm,Adware,Organized Crime Syndicate,High,Medium
IOC08591,File Hash (SHA256),4b1be836b3c0026b9637ce10f1dddabbc05b6cb7220335f7b3da6e701e4c9ba4,Ransomware,Anonymous Group,Low,Medium
IOC08592,Email Address,chorne@example.net,SQL Injection Campaign,Threat Group Charlie,Low,Medium
IOC08593,URL,https://ayala.com/list/app/listmain.jsp,Spyware,Unknown,Medium,Critical
IOC08594,Domain,rivers.info,Brute Force,Hacktivist Collective,Medium,Medium
IOC08595,File Hash (SHA256),f733f7aeee7ee171e5fb8a11ab0ff72f547216661d2253119045d2087b7f5b61,SQL Injection Campaign,Threat Group Bravo,Medium,Medium
